order_item_id,order_id,product_id,quantity,unit_price,discount_rate
1765,673,21,6,45.54,0.15
1766,673,10,4,89.54,0
1767,674,8,5,47.21,0.1
1768,674,3,2,30.02,0.05
1769,674,27,2,19.54,0
1770,674,42,1,11.49,0.07
1771,675,36,1,16.83,0.06
1772,675,43,3,25.76,0.08
1773,675,39,2,13.45,0.05
1774,676,7,2,80.67,0.03
1775,676,34,2,35.92,0.01
1776,676,46,1,17.13,0
1777,676,20,1,30.78,0.08
1778,676,38,2,9.63,0.03
1779,677,3,1,29.68,0.04
1780,677,19,3,12.88,0.12
1781,677,30,2,19.55,0.02
1782,678,37,1,8.83,0
1783,678,2,2,8.31,0.04
1784,678,20,4,28.65,0
1785,679,32,1,15.1,0.06
1786,679,12,2,25.1,0
1787,680,42,2,12.34,0.06
1788,680,27,2,20.93,0.1
1789,680,32,1,14.44,0.05
1790,680,8,2,45.8,0.04
1791,681,20,2,30.86,0
1792,681,30,1,18.88,0
1793,681,38,5,9.96,0.03
1794,681,28,2,24.99,0.09
1795,682,19,2,12.83,0
1796,682,34,2,35.53,0.04
1797,683,9,8,59.37,0.1
1798,683,10,2,88.48,0.08
1799,683,7,6,79.04,0
1800,683,19,2,12.59,0.1
1801,683,35,2,34.47,0.1
1802,684,16,3,19.43,0.03
1803,685,6,3,38.95,0.06
1804,685,8,2,43.88,0
1805,686,17,2,41.01,0
1806,686,28,4,24.35,0.07
1807,687,3,1,29.09,0.05
1808,687,26,2,41.4,0.06
1809,688,25,3,50.48,0.08
1810,688,49,2,58.55,0
1811,688,8,2,44.46,0
1812,689,49,5,62.82,0.02
1813,689,31,1,42.78,0.06
1814,690,35,1,32.24,0.07
1815,690,36,2,17.47,0.04
1816,691,36,2,17.09,0.06
1817,691,7,1,82.91,0
1818,691,16,2,19.77,0.02
1819,691,21,2,42.95,0.1
1820,692,8,3,45.01,0.07
1821,693,19,4,13.27,0.07
1822,693,47,2,12.5,0.03
1823,693,44,5,7.07,0.02
1824,693,49,1,57.79,0.01
1825,694,21,3,44.58,0.11
1826,694,25,3,50.74,0
1827,694,31,3,44.37,0.04
1828,695,17,3,41.82,0.04
1829,695,15,2,23.5,0.02
1830,695,1,2,51.82,0.04
1831,696,18,2,23.77,0.06
1832,696,1,1,48.92,0.04
1833,696,20,3,30.27,0
1834,696,35,4,34.34,0.05
1835,697,35,2,32.46,0.07
1836,697,16,2,19.28,0.01
1837,698,42,3,12.36,0.01
1838,698,33,3,57.51,0
1839,699,29,1,50.28,0
1840,700,19,4,12.72,0.08
1841,701,16,3,20.64,0.05
1842,701,50,1,136.34,0.04
1843,701,38,1,10.46,0
1844,701,25,1,51.7,0.09
1845,702,49,3,61.01,0.04
1846,703,49,6,59.42,0.09
1847,703,7,5,82.06,0.08
1848,704,32,2,14.73,0.08
1849,704,45,3,5.9,0
1850,704,40,1,14.99,0.03
1851,704,16,1,20.28,0.03
1852,705,13,1,29.5,0.04
1853,705,49,1,57.01,0
1854,705,23,1,22.33,0.08
1855,705,3,1,30.4,0.09
1856,706,11,3,14.47,0
1857,707,32,1,14.52,0.05
1858,707,22,1,14.38,0
1859,707,1,2,50.25,0.05
1860,707,31,4,42.9,0
1861,708,17,1,40,0.03
1862,708,42,2,12.58,0.04
1863,709,23,2,22.33,0.1
1864,709,16,3,20.97,0.05
1865,710,18,2,23.94,0.03
1866,711,30,1,18.27,0.04
1867,711,50,3,146.02,0
1868,711,8,1,45.29,0.08
1869,711,36,3,17.37,0.03
1870,712,31,1,44.93,0.06
1871,713,14,1,19.07,0.02
1872,713,35,1,33.12,0.06
1873,714,4,2,33.69,0
1874,714,43,3,24.71,0
1875,714,27,1,20.27,0
1876,714,2,5,7.92,0
1877,715,6,6,38.94,0
1878,715,28,2,25.41,0
1879,715,5,3,255.17,0.08
1880,716,44,1,7,0.04
1881,716,45,1,5.86,0.04
1882,716,16,1,19.24,0.03
1883,716,35,3,32.19,0.03
1884,717,46,1,18.12,0.05
1885,718,28,2,25.14,0.09
1886,718,15,2,22.1,0.06
1887,719,21,2,44.19,0
1888,719,13,5,31.36,0
1889,720,13,2,28.72,0.06
1890,720,28,2,24.58,0.07
1891,720,8,3,45.38,0.05
1892,721,20,2,28.87,0.06
1893,722,5,1,256.97,0.06
1894,722,36,2,17.1,0.01
1895,723,46,3,17.49,0
1896,723,44,3,7.1,0.02
1897,723,49,1,61.31,0.07
1898,724,18,1,25.32,0.01
1899,725,22,3,15.64,0.08
1900,726,28,1,24.08,0.05
1901,727,21,2,43.32,0.06
1902,728,7,1,83.02,0.08
1903,728,24,1,34.94,0
1904,728,29,2,52.18,0.06
1905,728,9,1,61.61,0
1906,729,9,3,60.8,0.07
1907,729,29,3,47.7,0.04
1908,729,42,2,12.41,0
1909,729,25,1,48.08,0
1910,730,33,1,52.73,0.04
1911,730,36,1,16.6,0.02
1912,730,45,1,6.05,0
1913,731,6,3,40.82,0.09
1914,731,37,1,8.82,0.07
1915,731,45,4,5.72,0
1916,731,49,1,57.19,0.08
1917,731,27,8,20.44,0.11
1918,732,4,1,33.66,0.06
1919,732,46,2,17.12,0.02
1920,732,11,5,15.28,0.05
1921,732,6,2,40.01,0
1922,733,48,1,7.62,0.03
1923,733,21,1,44.16,0.11
1924,733,43,1,25.87,0
1925,733,6,3,41.49,0.05
1926,734,32,1,14.45,0.04
1927,734,40,2,14.97,0.01
1928,734,47,2,12.77,0.07
1929,734,11,2,15.67,0
1930,735,46,1,18.34,0.06
1931,735,30,1,18.06,0.03
1932,736,15,3,22.34,0
1933,736,22,2,14.96,0.09
1934,737,7,3,79.15,0.04
1935,738,17,3,39.59,0
1936,738,11,1,15.49,0
1937,739,41,3,7.97,0.09
1938,739,8,4,44.29,0
1939,739,6,4,41.71,0.07
1940,739,9,1,60.09,0.08
1941,740,50,1,141.05,0.03
1942,741,28,1,24.86,0.02
1943,742,28,4,24.56,0
1944,742,47,4,12.58,0.05
1945,742,34,6,33.33,0.07
1946,743,23,4,23.65,0.09
1947,744,10,5,89.42,0
1948,744,40,6,14.36,0.04
1949,744,24,2,36.21,0.15
1950,745,29,2,48.62,0.07
1951,745,43,2,26.03,0.03
1952,746,28,1,25.18,0.1
1953,746,9,2,57.84,0
1954,746,40,3,14.88,0.07
1955,746,6,2,38.47,0.1
1956,746,33,5,56.51,0.05
1957,746,1,2,51.43,0.06
1958,747,30,3,19.15,0.06
1959,747,6,2,41.06,0.05
1960,747,44,2,6.81,0
1961,747,48,3,8.13,0.03
1962,748,10,1,90.37,0
1963,749,46,2,17.4,0.04
1964,749,5,3,255.03,0.05
1965,749,49,3,61.69,0.02
1966,750,33,2,56.09,0
1967,751,16,4,19.75,0
1968,751,9,4,62.15,0
1969,752,32,2,15.48,0
1970,752,15,4,24.01,0.02
1971,752,34,2,34.45,0
1972,752,25,4,50.37,0.07
1973,753,2,2,7.97,0
1974,753,15,1,23.45,0.03
1975,753,14,1,18.96,0.07
1976,753,13,4,30.69,0.02
1977,754,35,3,31.75,0.07
1978,754,48,1,8.3,0.03
1979,754,40,1,14.37,0.06
1980,755,23,2,23.81,0
1981,755,16,2,20.31,0.02
1982,756,34,2,35.43,0
1983,756,28,2,25.37,0.05
1984,756,8,4,45.55,0.04
1985,756,21,5,46.93,0.08
1986,757,16,1,19.71,0.03
1987,757,38,3,10.28,0.05
1988,757,5,1,256.51,0.03
1989,758,48,8,7.72,0
1990,758,20,3,28.7,0.11
1991,758,11,3,15.06,0.06
1992,758,2,3,8.36,0
1993,759,22,3,15.58,0
1994,759,47,1,13.17,0
1995,759,25,3,49.02,0.1
1996,759,36,2,16.19,0
1997,760,14,1,19.47,0.06
1998,760,32,1,15.47,0
1999,760,48,1,7.73,0.05
2000,760,39,5,13.11,0
2001,761,6,1,38.92,0
2002,762,35,1,34.09,0
2003,762,4,1,34.02,0.07
2004,762,26,3,39.01,0.06
2005,762,8,2,45.85,0
2006,763,45,1,6.2,0
2007,763,11,1,15.55,0
2008,763,1,1,47.53,0
2009,763,37,1,9.41,0
2010,764,48,8,8.21,0
2011,764,49,1,62.93,0.07
2012,764,13,2,29.61,0
2013,764,40,2,15.16,0.04
2014,764,18,2,24.45,0.09
2015,765,21,2,46.39,0.13
2016,765,4,5,34.72,0.06
2017,765,16,4,20.54,0
2018,766,13,2,28.62,0.05
2019,766,30,3,18.26,0.01
2020,767,7,1,80.02,0.08
2021,767,19,1,13.55,0.08
2022,767,11,2,15.34,0.03
2023,768,47,1,12.65,0
2024,769,36,2,16.34,0.04
2025,769,44,4,6.95,0.02
2026,769,1,1,49.14,0
2027,770,6,1,39.69,0
2028,770,45,1,5.84,0.03
2029,770,13,3,29.62,0.07
2030,770,23,1,24.11,0.09
2031,771,48,1,7.64,0.04
2032,771,23,3,22.22,0.12
2033,771,42,4,11.65,0.01
2034,771,44,3,6.92,0.01
2035,772,43,10,24.74,0.06
2036,772,34,8,35.62,0.1
2037,772,40,1,15.61,0.03
2038,772,36,3,16.39,0.06
2039,772,3,3,29.42,0.1
2040,773,23,2,22.91,0.06
2041,774,32,3,14.65,0
2042,774,21,1,46.25,0.11
2043,774,50,2,135.29,0.02
2044,774,25,2,49.29,0.12
2045,775,8,5,44.37,0.08
2046,775,47,2,13.6,0.06
2047,776,18,2,25.12,0.06
2048,777,24,2,34.27,0.07
2049,778,50,2,137.03,0.02
2050,779,23,3,22.7,0
2051,780,46,2,17.13,0.04
2052,781,11,2,14.34,0.02
2053,781,35,1,32.52,0
2054,781,7,1,80.26,0
2055,781,26,1,40.06,0.11
2056,782,42,1,12.54,0
2057,782,19,1,13.27,0
2058,782,15,1,22.18,0
2059,782,17,2,38.97,0.05
2060,783,8,4,44.21,0
2061,783,1,2,48.69,0.09
2062,783,5,2,246.62,0
2063,783,37,2,8.98,0.05
2064,784,42,1,11.63,0.07
2065,784,24,2,35.49,0.12
2066,784,20,2,31.16,0.12
2067,784,31,5,47.2,0.1
2068,784,22,2,14.74,0
2069,785,14,2,18.91,0.07
2070,785,20,4,28.62,0
2071,785,2,4,8.01,0.06
2072,785,3,4,28.54,0
2073,786,38,1,10.18,0.05
2074,786,33,1,53.64,0.09
2075,786,14,1,18.31,0.05
2076,787,3,1,30.91,0.07
2077,787,33,8,56.03,0.09
2078,788,26,4,40.33,0.13
2079,788,16,3,20.45,0.07
2080,788,13,3,29.57,0.07
2081,788,41,2,8.1,0.08
2082,788,44,3,6.75,0
2083,788,12,3,25.91,0
2084,789,44,1,6.81,0
2085,789,41,3,8.17,0
2086,789,33,4,55.39,0.07
2087,789,24,2,36.16,0.15
2088,790,38,1,10.22,0.02
2089,790,31,3,43.02,0.06
2090,791,50,3,146.66,0.03
2091,792,7,2,76.19,0
2092,792,14,1,19.16,0
2093,792,28,2,24.63,0.04
2094,792,15,2,22.16,0.05
2095,793,28,2,25.65,0
2096,793,25,2,49.17,0.12
2097,793,32,1,15.06,0
2098,794,5,3,245.29,0
2099,794,43,3,23.92,0.06
2100,794,16,3,20.07,0
2101,795,16,1,19.13,0
2102,796,28,1,24.86,0.03
2103,797,43,3,25.44,0.02
2104,798,38,2,9.69,0.05
2105,798,24,3,33.95,0.09
2106,798,2,1,7.82,0.05
2107,799,35,1,33.32,0.03
2108,799,16,4,19.88,0.03
2109,799,1,1,47.97,0.03
2110,800,18,4,24.04,0.06
